"name","mail","mail2","tel","tel2","adrs","adrs2"
"ECOLE PRIVEE SAINTE-GENEVIEVE","ste.genevieve@laposte.net","administration@saintegenevieve.com","03 20 55 35 42","Not found","193 avenue de la République59110 LA MADELEINEFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","jeanne.d-arc.gagny93@wanadoo.fr","Not found","01 43 81 14 40","Not found","12 avenue Léon Bry93220 GAGNYFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","ecole-st-quentin-en-mauges@wanadoo.fr","ec.stquentin.stlouis@ec49.org","02 41 70 72 30","Not found","1 rue Pierre Gabory49110 ST QUENTIN EN MAUGESFrance","Not found"
"ECOLE PRIVEE   ABBE LOUIS FERRAND","ec.toutlemonde.louisferrand@ec49.org","Not found","02 41 55 04 39","Not found","11 rue Marthe Formon49360 TOUTLEMONDEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","05 65 60 02 30","Not found","7 avenue des Comtes d'Armagnac12100 CREISSELSFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","02 98 68 08 22","Not found","4 rue de l'Ecole29400 BODILISFrance","Not found"
"ECOLE PRIVEE SAINTE-NONNE","Not found","Not found","02 98 07 00 47","Not found","9 Bel Air29460 DIRINONFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 98 20 22 06","Not found","Le Bourg29800 LA FOREST LANDERNEAUFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DU SACRE-COEUR","vb.secret@wanadoo.fr","Not found","04 92 10 56 10","Not found","Villa Blanche - 3 rue Pasteur06500 MENTONFrance","Not found"
"ECOLE PRIVEE SAINT-GERMAIN","ecolestgermain@wanadoo.fr","Not found","02 47 97 82 60","Not found","24/26 rue Ronsard37140 BOURGUEILFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","Not found","Not found","05 63 61 07 11","Not found","57 rue du Galinier81200 MAZAMETFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ogec.joseph@wanadoo.fr","Not found","02 33 58 03 03","Not found","1 rue du Docteur Béchet50300 AVRANCHESFrance","Not found"
"ECOLE PRIVEE SAINT-HILAIRE","ec.sthilaire.faye@free.fr","Not found","05 49 72 41 42","Not found","11 rue des Ecoles79350 FAYE L ABESSEFrance","Not found"
"ECOLE ELEMENTAIRE PRIVEE SAINTE-ANGELE","Not found","Not found","05 65 70 77 94","Not found","Avenue Roque12310 LAISSACFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","05 65 48 24 74","Not found","1 rue Sainte-Marie12500 ST COME D OLTFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ec-voupr@inforoutes-ardeche.fr","ecole.privee.lavoulte@inforoutes-ardeche.fr","04 75 62 41 54","Not found","Le Château07800 LA VOULTE SUR RHONEFrance","Not found"
"ECOLE PRIVEE","Not found","Not found","04 66 47 33 35","Not found","Le Bourg48700 RIEUTORT DE RANDONFrance","Not found"
"ECOLE PRIVEE SAINT-AUGUSTIN","epmsabsv@ec-epmsabsv.org","Not found","02 51 41 28 64","Not found","18 rue du Stade85170 BELLEVILLE SUR VIEFrance","Not found"
"ECOLE ET COLLEGE PRIVES JEANNE D'ARC","Not found","Not found","01 60 84 11 24","Not found","31 rue Alfred Leblanc - BP 3091222 BRETIGNY SUR ORGE CEDEXFrance","Not found"
"ECOLE ET COLLEGE PRIVES JEANNE D'ARC","clg-jeannedarc@wanadoo.fr","Not found","04 50 53 08 55","Not found","397 promenade Marie Paradis74400 CHAMONIX MONT BLANCFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 98 89 01 43","Not found","5 rue Albert de Mun29217 LE CONQUETFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ste.anne.ver@scolalor.net","Not found","03 29 83 36 69","Not found","24 rue des Prêtres - BP 13155100 VERDUNFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ce.0421271d@ac-lyon.fr","Not found","04 77 64 64 31","Not found","34 rue de la Poste42590 NEULISEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH DES TILLEULS","saintjoseph@tiscali.fr","Not found","04 77 66 10 61","Not found","Cours Martin42840 MONTAGNYFrance","Not found"
"ECOLE PRIVEE SAINTE-BERNADETTE","sainte.bernadette.cazouls@wanadoo.fr","Not found","04 67 93 67 41","Not found","Avenue Anatole France34370 CAZOULS LES BEZIERSFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjo.ecole@wanadoo.fr","Not found","02 51 51 61 31","Not found","34 rue du Couvent85120 ANTIGNYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","contact@ecole-privee-le-boupere.fr","Not found","02 51 67 55 25","Not found","1 rue de la Chapelle85510 LE BOUPEREFrance","Not found"
"ECOLE PRIVEE LA SOURCE","ecoleprivee.lasource@orange.fr","Not found","02 51 05 64 67","Not found","4 rue du Chanoine Ferré85150 LA CHAPELLE ACHARDFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DU BRETONNAIS","bretonnais.clg.cholet@wanadoo.fr","bretonnais.ecole.cholet@wanadoo.fr","02 41 62 30 56","02 41 29 23 51","93 rue Maindron - BP 50649305 CHOLET CEDEXFrance","Ecole :28 chemin de Grangeard"
"ECOLE PRIVEE NOTRE-DAME","ec.marolles.notredame@ec72.org","Not found","02 43 31 11 53","Not found","26 rue de Courgains72260 MAROLLES LES BRAULTSFrance","Not found"
"ECOLE ET COLLEGE PRIVES NOTRE-DAME","contact@ecole-notredame.org","secretariat@ecole-notredame.org","05 56 73 32 05","Not found","14 rue de l'Eglise33340 LESPARRE MEDOCFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINT-ANDRE - SAINTE-MARIE","collegestemarie@wanadoo.fr","collestemarie@wanadoo.fr","05 57 43 06 52","Not found","11 rue Nationale33240 ST ANDRE DE CUBZACFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 65 30 85 13","Not found","Rue des Capucins46700 PUY L EVEQUEFrance","Not found"
"ECOLE PRIVEE  SAINT-VINCENT DE PAUL","Not found","Not found","05 49 48 25 25","Not found","8 avenue du Recteur Pineau86320 LUSSAC LES CHATEAUXFrance","Not found"
"ECOLE PRIVEE LOUIS LEFE","ecolelouislefe.saintemarie@orange.fr","Not found","02 47 59 71 70","Not found","28 rue René Boylesves37160 DESCARTESFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecole.stjoseph.epesses@wanadoo.fr","Not found","02 51 57 44 26","Not found","16 rue Jeanne d'Arc85590 LES EPESSESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecole-damehermenault@wanadoo.fr","Not found","02 51 00 16 37","Not found","18 impasse Notre-Dame85570 L HERMENAULTFrance","Not found"
"ECOLE PRIVEE","Not found","Not found","02 51 66 00 97","Not found","4 rue de la Vieille Eglise85500 MESNARD LA BAROTIEREFrance","Not found"
"ECOLE PRIVEE DE LA PROVIDENCE","ecole.la-providence@wanadoo.fr","Not found","01 43 70 90 96","Not found","9 passage de la Providence75020 PARISFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","ecolestjeanbaptiste@wanadoo.fr","Not found","04 91 40 28 57","Not found","14 rue de la Gendarmerie13009 MARSEILLEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","stethereselaventie@free.fr","Not found","0321276617","Not found","Hameau de Fauquissart88 rue du Vieux Moulin62840 LAVENTIEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","05 61 80 75 48","Not found","16 rue du Docteur Jean Arlaud31500 TOULOUSEFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","Not found","Not found","05 65 99 02 09","Not found","1 boulevard Carnot12400 ST AFFRIQUEFrance","Not found"
"ECOLE PRIVEE ANGE GARDIEN","ec.nuaille.angegardien@ec49.org","Not found","02 41 62 75 74","Not found","14 rue Germaine de Terves49340 NUAILLEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE   SAINT-GUILLAUME","ec.stbarthelemy.stemarie@ec49.org","Not found","02 41 95 28 00","Not found","18 rue de la Ranloue49124 ST BARTHELEMY D ANJOUFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecolejdarcwimille@wanadoo.fr","Not found","03 21 83 25 99","Not found","2 rue Léon Sergent62126 WIMILLEFrance","Not found"
"ECOLE PRIVEE ST-JOSEPH","ecole.stjoseph.roiffieux@neuf.fr","Not found","04 75 67 50 99","Not found","Le village07100 ROIFFIEUXFrance","Not found"
"ECOLE PRIVEE","ecolecatholiquestprix@orange.fr","Not found","04 75 29 03 39","Not found","Le Bourg07270 ST PRIXFrance","Not found"
"ECOLE PRIVEE","ecole.catho.satillieu@orange.fr","Not found","04 75 34 97 74","Not found","Quai Vinson07290 SATILLIEUFrance","Not found"
"ECOLE PRIVEE L'LALLIANCE","Not found","ecoledelalliance@yahoo.fr","04 50 22 47 33","Not found","266 rue Saint-François De Sales74570 THORENS GLIERESFrance","Not found"
"INSTITUTION JEAN-JOSEPH LATASTE  ECOLE ET COLLEGE PRIVES","college.jjlataste@laposte.net","secretariat@jjlataste.fr","05 56 62 67 75","Not found","3 chemin de la Toinette33410 CADILLAC SUR GARONNEFrance","Not found"
"ECOLE PRIVEE SAINTE-GENEVIEVE","sainte.genevieve@free.fr","Not found","01 42 42 52 64","Not found","25 rue d'Estienne d'Orves92250 LA GARENNE COLOMBESFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL SAINT-JOSEPH","ens.scol.marie.rivier@wanadoo.fr","secretariat-ecole@marie-rivier.com","04 75 54 86 49","Not found","21 avenue de la Gare07700 BOURG ST ANDEOLFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","sacrecoeurmeyzieu@wanadoo.fr","Not found","04 78 31 54 65","Not found","59 rue Louis Saulnier69330 MEYZIEUFrance","Not found"
"ECOLE PRIVEE","Not found","Not found","05 65 69 52 06","Not found","480 avenue de la Basilique12450 CEIGNACFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME D'IZEL VOR","Not found","Not found","02 98 56 96 37","Not found","Impasse de la Baie29940 LA FORET FOUESNANTFrance","Not found"
"ECOLE PRIVEE SAINTE-BRIGIDE","ecole-sainte-brigide@fr.st","Not found","02 98 07 07 97","Not found","Rue Sainte Brigide29470 LOPERHETFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE KERELLON","Not found","Not found","02 98 69 50 51","Not found","16 rue de Kérellon29420 PLOUENANFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-LOUP","ec-st-loup@orange.fr","Not found","03 25 40 45 73","Not found","8 rue de la Goguette10190 MESNIL ST LOUP  ESTISSACFrance","Not found"
"ECOLE, COLLEGE  ET LYCEE PRIVES SAINTE-CROIX","ste.croix.adm.provins@wanadoo.fr","Not found","01 60 58 55 40","01 60 58 55 60","1 rue des Jacobins77160 PROVINSFrance","Ecole : 8 rue Pierre Yprès"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","college@stemarie-valenciennes.com","ste.marie.val@ddec59c.org","03 27 20 06 60","03 27 20 06 67 (école)","56 avenue Clémenceau59300 VALENCIENNESFrance","Not found"
"ECOLE PRIVEE SAINT-MAURICE   DE MONTPLAISIR","Not found","direction@ecole-stmaurice.org","04 78 00 48 12","Not found","25 rue Léo Trouilhet69008 LYONFrance","Annexe : 12 rue St Maurice"
"ECOLE PRIVEE SAINT-MICHEL","Not found","Not found","05 56 92 02 60","Not found","1 rue Dasvin33800 BORDEAUXFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","Not found","Not found","02 97 93 36 56","Not found","Rue du 8 Mai 194556490 MENEACFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","02 97 45 48 02","Not found","6 rue du Vieux Couvent56250 ST NOLFFFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","stemarie.geveze@wanadoo.fr","stemarie.geveze@free.fr","02 99 69 90 47 (primaire)","02 99 69 00 23 (maternelle)","4 rue du Luth35850 GEVEZEFrance","Maternelle : rue du Calvaire"
"ECOLE PRIVEE SAINT-PATERN","ecole.saint-patern@libertysurf.fr","eco35.st-patern.louvigne-de-bais@ecbretagne.org","02 99 49 07 01","Not found","9 rue Anne de Bretagne35680 LOUVIGNE DE BAISFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOURDES","ecole.saint-senoux@laposte.net","eco35.notre-dame.st-senoux@ecbretagne.org","02 99 57 80 53","Not found","9 rue des Trois Huchet35580 ST SENOUXFrance","Not found"
"ECOLE ET COLLEGE PRIVES   SAINTE-THERESE","stetheresebt72@aol.com","ec.beaumont.stetherese@ec72.org","02 43 97 00 81","Not found","3 avenue du Général de Gaulle72170 BEAUMONT SUR SARTHEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME  ET COLLEGE PRIVE SAINT-JOSEPH","bonaccueil3@wanadoo.fr","ecole-notre-dame-navarrenx@wanadoo.fr","05 59 66 57 69","05 59 66 23 10","Place Darralde64190 NAVARRENXFrance","Ecole : rue de l'Echo"
"ECOLE PRIVEE SAINT-YVES","eco22.st-yves.plouha@eco.ecbretagne.org","Not found","02 96 20 21 23","Not found","18 rue Georges Clémenceau22580 PLOUHAFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ec.nantes.ste-anne@ec44.scolanet.org","Not found","02 40 69 35 77","Not found","4 rue Mounet-Sully44100 NANTESFrance","Not found"
"ECOLE PRIVEE SAINT-HERVE","Not found","Not found","02 97 74 64 08","Not found","14 rue Saint-Nicolas56140 CAROFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","02 97 42 20 05","Not found","2 rue du Stade56420 GUEHENNOFrance","Not found"
"ECOLE, COLLEGE ET LYCEE OZAR HATORAH","contact.p11s@ozar.fr","Not found","01 43 38 50 19","01 43 38 50 81","34 rue du Moulin Joly75011 PARISFrance","Primaire : 40 rue du Moulin Joly"
"ECOLE PRIVEE SAINTE-ANNE","eco35.ste-anne.eance@ecbretagne.org","Not found","02 99 47 98 16","Not found","Le Bourg35640 EANCEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","eco35.st-joseph.st-just@ecbretagne.org","Not found","02 99 72 08 60","02 99 72 07 57","12 rue de Bel-Air35550 ST JUSTFrance","Not found"
"ECOLE PRIVEE SAINT- AUGUSTIN","staugustin.direction@wanadoo.fr","Not found","02 99 74 71 98","Not found","11 allée de la Cour Bénite35500 POCE LES BOISFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","03 86 37 33 54","Not found","5 rue Edouard Bornet58130 GUERIGNYFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","stjo-ruoms@wanadoo.fr","Not found","04 75 39 62 60","Not found","12 route de Vallon07120 RUOMSFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-THERESE","secretariatjp@free.fr","0311160t@ac-toulouse.fr","05 61 78 01 31","Not found","1 bis rue de l'Eglise31770 COLOMIERSFrance","Not found"
"ECOLE PRIVEE SAINT-YVES","eco22.st-yves.st-helen@eco.ecbretagne.org","Not found","02 96 88 29 60","Not found","La Guerche22100 ST HELENFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE SAINT-GOUSTAN","ec.croisic.st-goustan@ec44.scolanet.org","ecolestgoustan@cegetel.net","02 40 23 06 39","Not found","2 rue Jean Gouzo - BP 5044490 LE CROISICFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 59 33 41 59","Not found","22 rue Bourg-Mayou64160 MORLAASFrance","Not found"
"ECOLE PRIVEE SAINT-LAURENT","Not found","Not found","05 59 41 99 37","Not found","Route Saint-Pée64210 ARBONNEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","rpi.breal-mondevert@hotmail.fr","Not found","02 99 49 40 83","Not found","Rue de la Tour35370 BREAL SOUS VITREFrance","Not found"
"ECOLE PRIVEE","eco35.privee.le-theil-de-bgne@ecbretagne.org","Not found","02 99 47 74 80","Not found","3 rue Robert Bellanger35240 LE THEIL DE BRETAGNEFrance","Not found"
"ECOLE PRIVEE LE SACRE-COEUR","eco35.sacre-coeur.roz-landrieux@ecbretagne.org","Not found","02 99 48 30 20","Not found","1 rue de la Mairie35120 ROZ LANDRIEUXFrance","Not found"
"ECOLE ET COLLEGE PRIVES  LES JONQUILLES - SAINTE-MARIE","administration@saintemarie34.org","Not found","04 67 03 45 00","Not found","255 rue Croix-de-FiguerollesBP 2559434071 MONTPELLIER CEDEX 3France","Not found"
"ECOLE ET COLLEGE PRIVES  IMMACULEE-CONCEPTION","secretariat@immac.net","ecole.immac@yahoo.fr","04 75 93 59 12","Not found","3 Rond-Point des Ecoles07200 AUBENASFrance","Not found"
"ECOLE ET COLLEGE PRIVES CARDINAL LIENART","clg.lienart@hautsdelys.fr","Not found","03 20 25 46 33","320 013 732","59 bis rue Saint-Blaise59200 TOURCOINGFrance","Ecole : 50 rue G. Delory"
"ECOLE PRIVEE SAINT-FRANÇOIS","ecole.st.francois.73@wanadoo.fr","Not found","04 79 32 43 74","Not found","40 avenue Jean Jaurès73200 ALBERTVILLEFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN","Not found","Not found","0231823724","Not found","Route de la Guérinière - BP 105114000 CAENFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","04 73 60 51 50","Not found","3 rue des Caves63830 NOHANENTFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 49 81 02 66","Not found","4 rue du Stade79140 COMBRANDFrance","Not found"
"ECOLE PRIVEE ST-JOSEPH","stjoboucieu@wanadoo.fr","Not found","04 75 06 75 24","Not found","Quartier Notre-Dame07270 BOUCIEU LE ROIFrance","Not found"
"ECOLE PRIVEE","ec-vicpr@inforoutes-ardeche.fr","Not found","04 75 06 02 98","Not found","Le Bourg07410 ST VICTORFrance","Not found"
"ECOLE PRIMAIRE PRIVEE DU SACRE-COEUR","ec-prive-vouneuil@cg86.fr","Not found","05 49 85 10 39","Not found","28 place de la Libération86210 VOUNEUIL SUR VIENNEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecole-primaire-notre-dame@wanadoo.fr","ec.lemay.notredame@ec49.org","02 41 63 82 52","Not found","57 rue Saint-Louis49122 LE MAY SUR EVREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","eco35.prim-st-joseph.liffre@ecbretagne.org","Not found","02 99 68 32 87","Not found","6 rue des Ecoles35341 LIFFREFrance","Not found"
"ECOLE PRIMAIRE PRIVEE NOTRE-DAME","ecolevxpouzauges@free.fr","Not found","02 51 91 31 87","Not found","Rue Louis Desnouhes85700 VIEUX POUZAUGESFrance","Not found"
"ECOLE PRIVEE SAINTE-GERMAINE","ecole-sainte-germaine@wanadoo.fr","Not found","03 21 36 35 23","Not found","5 rue de Lima62100 CALAISFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","eco.stema.cruguel@ecbretagne.org","Not found","02 97 73 00 63","Not found","Chemin des Ecoliers56420 CRUGUELFrance","Not found"
"EJM - ECOLE JEANNINE MANUEL","admissions@eabjm.net","Not found","01 44 49 09 43","Not found","15 rue Edgar Faure75015 PARISFrance","Not found"
"ECOLE PRIVEE DU LANGONNAND","direction@ecole-langonnand.fr","Not found","04 77 53 84 86","Not found","4 impasse de Langonnand42290 SORBIERSFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolestjo.bambecque@free.fr","ecolestjoseph.bambecque@wanadoo.fr","03 28 27 64 15","Not found","12 place du Jeu de Paume59470 BAMBECQUEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 20 48 83 37","Not found","63 rue au Vent59236 FRELINGHIENFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","03 28 41 07 54","Not found","1 place de l'Hôtel de Ville59190 MORBECQUEFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS LA PROVIDENCE","Not found","Not found","02 31 91 51 07","Not found","58 avenue de la Brèche Buhot14390 CABOURGFrance","Not found"
"ECOLE LIBRE SAINT-MARTIN","brenaud@ecolesaintmartin.com","Not found","04 78 35 21 40","Not found","163 avenue du Général de Gaulle69760 LIMONESTFrance","Not found"
"ECOLE PRIVEE SAINTE-BERNADETTE","ce.0593811x@ac-lille.fr","Not found","03 20 80 28 56","Not found","282 rue Gustave Delory59100 ROUBAIXFrance","Not found"
"ECOLE PRIVEE SAINTE-CROIX - SAINTE-AGNES","stecroix.steagnes35@free.fr","sainte.croix@free.fr","02 99 81 73 48","02 99 81 26 53 (maternelle)","30 rue Ville Pépin35400 ST MALOFrance","Not found"
"ECOLE ET COLLEGE PRIVES  SAINTE-JEANNE D'ARC","jeannedarc-sevres@wanadoo.fr","jeannedarcsevres@free.fr","01 45 34 23 89","Not found","7 rue de Rueil92310 SEVRESFrance","Not found"
"ECOLE PRIVEE SAINT-MARTIN","ec.belligne.st-martin@ec44.scolanet.org","stmartinbelligne@free.fr","02 40 96 92 76","Not found","74 rue de l'Auxence44370 BELLIGNEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","Not found","Not found","03 20 85 56 97","Not found","58 rue Nationale59112 ANNOEULLINFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","sacre-coeur.camphin@wanadoo.fr","Not found","03 20 41 98 70","Not found","46 Grand'Rue59780 CAMPHIN EN PEVELEFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","Not found","Not found","03 28 21 40 83","09 60 43 50 39","46 rue Georges Pompidou59279 LOON PLAGEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Not found","Not found","03 28 62 00 75","Not found","21 rue Abel Vermesch59380 WARHEMFrance","Not found"
"ECOLE PRIVEE BLANCHE DE CASTILLE","directrice-bdc@wanadoo.fr","contact@ecole-blanchedecastille.org","01 45 72 23 66","Not found","8 ter rue Roger Bacon75017 PARISFrance","Not found"
"ECOLE PRIVEE SAINT-NICOLAS","ecole-st-nicolas@wanadoo.fr","Not found","03 80 36 56 63","Not found","1 place du Général Viard21310 MIREBEAUFrance","Not found"
"ECOLE PRIVEE SAINT-GILLES","Not found","Not found","02 54 32 58 74","Not found","La Belle Etoile55 route de Blois41400 PONTLEVOYFrance","Not found"
"ECOLE PRIVEE SAINTE-MARTHE","Not found","Not found","03 85 92 03 13","Not found","1 place Jean Sans Peur71390 BUXYFrance","Not found"
"ECOLE PRIVEE SAINT-LAURENT","eslveauche@free.fr","Not found","04 77 54 61 41","Not found","Rue du Stade42340 VEAUCHEFrance","Not found"
"ECOLE PRIVEE SAINT-AUBIN","ec.chevallerais.st-aubin@ec44.scolanet.org","chevallerais.ecole@free.fr","02 40 79 12 51","Not found","12 rue du Théâtre44810 LA CHEVALLERAISFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME   DU SACRE-COEUR","ec.getigne.nd-sacre-coeur@ec44.scolanet.org","ecole.libre.getigne@wanadoo.fr","02 40 54 03 40","Not found","2 place de l'Aire Bidu44190 GETIGNEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","03 28 49 05 41","Not found","140 rue de Billeul59270 ST JANS CAPPELFrance","Not found"
"ECOLE PRIVEE SAINT-DOMINIQUE SAVIO","ecolesaintdominiquesavio69@gmail.com","Not found","04 78 35 41 76","Not found","116 chemin de  Sauvegarde69130 ECULLYFrance","Not found"
"ECOLE PRIVEE SAINT-FRANÇOIS D'ASSISE","ec.legenest.stfrancois@ec53.org","Not found","02 43 02 10 21","Not found","Route de la Lucette53940 LE GENEST ST ISLEFrance","Not found"
