"name","mail","mail2","tel","tel2","adrs","adrs2"
"ECOLE PRIVEE SAINT-LOUIS","ec-stlpr@inforoutes-ardeche.fr","Not found","04 75 49 49 20","Not found","20 boulevard Jean Jaurès07400 LE TEIL D ARDECHEFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","02 99 90 75 80","Not found","Hameau de St-Cry56130 NIVILLACFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LARMOR","ecole.nd.larmor@free.fr","Not found","02 97 84 20 77","Not found","6 boulevard de Toulhars56260 LARMOR PLAGEFrance","Not found"
"ECOLE PRIVEE SAINT-PAUL","ecole.stpaul@wanadoo.fr","Not found","02 51 98 62 72","Not found","6 rue des Châtaigniers85670 ST PAUL MONT PENITFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","chatelain.ste.therese@wanadoo.fr","ec.chatelain.stetherese@ec53.org","02 43 07 12 19","Not found","2 rue de la Poste53200 CHATELAINFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME   DU SACRE-COEUR","nddusacre.coeur.53marigne@wanadoo.fr","ec.marignepeuton.ndsacrecoeur@ec53.org","02 43 70 04 60","Not found","5 rue du Bon Accueil53200 MARIGNE PEUTONFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","directionsaintjoseph@yahoo.fr","Not found","04 90 31 02 83","Not found","1 rue du Marquis de Palun84140 MONTFAVETFrance","Not found"
"ECOLE PRIVEE CHARLES DEMIA","ecole.demia@wanadoo.fr","Not found","04 78 29 10 18","Not found","112 rue Hénon69004 LYONFrance","Not found"
"ECOLE PRIVEE SAINT-FLORY","ecole.stflory@tiscali.fr","ec.stfl.puy@ec43.org","04 71 09 49 83","Not found","13 avenue Saint-Flory43000 LE PUY EN VELAYFrance","Not found"
"ECOLE PRIVEE DE LA NATIVITE","ecole-lanativite@wanadoo.fr","Not found","04 78 54 38 08","Not found","13 rue Eugène Fournière69100 VILLEURBANNEFrance","Not found"
"ECOLE PRIVEE SAINTE-PROCULE","ecolesteprocule@wanadoo.fr","Not found","05 65 42 59 16","Not found","14 rue Saint-Just12000 RODEZFrance","Not found"
"ECOLE PRIVEE DE LA SOURCE","ecole.lasource.85@wanadoo.fr","Not found","02 51 94 97 14","Not found","Rue de la Belle-Croix85620 ROCHESERVIEREFrance","Not found"
"ECOLE MATERNELLE PRIVEE SAINTE-THERESE","Not found","Not found","03 24 41 81 14","Not found","26 rue de l'Egalité08320 VIREUX MOLHAINFrance","Not found"
"ECOLE PRIVEE SAINTE-THERESE","Not found","Not found","03 21 29 15 86","Not found","90 rue Boussaingault62172 BOUVIGNY BOYEFFLESFrance","Maternelle : Rue de Marqueffles"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 49 66 37 42","Not found","9 rue de la Croix Estudier79100 LOUZYFrance","Not found"
"ECOLE PRIVEE SAINTE-EULALIE","ec-guipr@inforoutes-ardeche.fr","Not found","04 75 40 22 63","Not found","32 place Sainte-Eulalie07500 GUILHERAND GRANGESFrance","Not found"
"ECOLE PRIVEE DE LA SALLE","lasalle.sedan@wanadoo.fr","Not found","03 24 27 13 30","Not found","3 avenue de Verdun08200 SEDANFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE","Not found","Not found","02 99 37 49 32","Not found","2 rue de Tayée35410 ST AUBIN DU PAVAILFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES  SAINT-JOSEPH","saintjoseph-ecole.tassin@laposte.net","saintjoseph-secretariat.tassin@laposte.net","04 78 34 07 51","Not found","7 rue Lieutenant Audras69160 TASSIN LA DEMI LUNEFrance","Not found"
"ECOLE PRIVEE DU PRIEURE","Not found","Not found","04 75 45 11 09","Not found","Rue du Chevalier Bayard - BP 2026260 ST DONAT SUR L HERBASSEFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINT-JOSEPH","st-joseph.le-chambon@wanadoo.fr","ecolesaintjoseph@hotmail.com","04 77 61 02 21","Not found","1 place du 8 Mai42500 LE CHAMBON FEUGEROLLESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME D'AVESNIERES","ndavesnieres-laval@megalis.org","Not found","02 43 53 28 21","Not found","62 bd du Pont d'Avenières53000 LAVALFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DU VOEU","ecole.ndvoeu@wanadoo.fr","Not found","02 33 53 28 18","Not found","15 rue Notre-Dame du Voeu50100 CHERBOURGFrance","Not found"
"ECOLE PRIVEE SACRE COEUR DES CHARTREUX","chartreux69.admin@wanadoo.fr","Not found","04 72 00 75 50","Not found","38 rue Pierre Dupont69001 LYONFrance","Not found"
"ECOLE PRIVEE SAINT-ANTOINE","ecole.saint-antoine@wanadoo.fr","Not found","02 41 43 76 73","Not found","6 rue Lamartine49100 ANGERSFrance","Not found"
"ECOLE PRIVEE ARZMAEL","ecolearz.plouarzel@free.fr","Not found","02 98 89 60 17","Not found","Streat Balan29810 PLOUARZELFrance","Not found"
"ECOLE PRIVEE SAINT-PAUL","st-paul-roanne@wanadoo.fr","Not found","04 77 71 22 87","Not found","7-9 rue Gibertès42300 ROANNEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjo-fougerolles@orange.fr","Not found","03 84 49 13 33","Not found","2 rue de Luxeuil70220 FOUGEROLLESFrance","Not found"
"ECOLE PRIVEE SAINT-WULMER","ecolestwulmer@nordnet.fr","Not found","03 21 33 54 62","Not found","72 place de l'Abbaye62830 SAMERFrance","Not found"
"ECOLE PRIVEE SAINTE- ANNE","ecole.sainteanne@wanadoo.fr","Not found","01 69 21 41 87","Not found","12 rue du Lieutenant Legourd91260 JUVISY SUR ORGEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","sainteanne@gmail.com","Not found","02 98 85 16 29","Not found","Rue Marc Sangnier29800 LANDERNEAUFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecolenotredame.grenade@wanadoo.fr","Not found","05 58 45 98 58","Not found","18 avenue d'Hezingue40270 GRENADE SUR L ADOURFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","notredame62.hesdin@wanadoo.fr","secretariat@ndsjhesdin.com","03 21 86 18 50","Not found","8 rue de Fressin62140 HESDINFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","stjoseph.behasque@orange.fr","Not found","05 59 65 61 65","Not found","Le Bourg64120 BEHASQUE LAPISTEFrance","Not found"
"ECOLE PRIVEE SAINTE-MADELEINE","rpi.breal-mondevert@hotmail.fr","eco35.ste-madeleine.mondevert@ecbretagne.org","02 99 49 41 19","Not found","16 rue de la Forêt35370 MONDEVERTFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LORETTE","eco35.nd-de-lorette.comblessac@ecbretagne.org","Not found","02 99 34 96 46","Not found","8 rue de l'Avenir35330 COMBLESSACFrance","Not found"
"ECOLE PRIVEE DU SACRE-COEUR","direction@ecole-sacrecoeur.eu","Not found","05 53 91 40 58","Not found","12 avenue du Périgord24490 LA ROCHE CHALAISFrance","Not found"
"ECOLE PRIVEE FRANÇOIS TANGUY","Not found","Not found","02 97 37 31 35","Not found","Rue Joseph Hénaff56100 LORIENTFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ecolejeannedarc4@wanadoo.fr","Not found","04 92 75 00 04","Not found","7 avenue Saint-Promasse04300 FORCALQUIERFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE-MADELEINE","ecole.mariemadeleine@wanadoo.fr","Not found","04 94 78 01 34","Not found","Quartier Prugnon83470 ST MAXIMIN LA STE BAUMEFrance","Not found"
"ECOLE, COLLEGE, LYCEE PRIVES  DU BON SAUVEUR","secretariatcollege@bs78.net","Not found","01 30 15 92 92","Not found","6 rue Henri Cloppet78110 LE VESINETFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES  JEAN-BAPTISTE DE LA SALLE","accueil@jbsrouen.org","Not found","02 35 71 68 43","Not found","84 rue Saint-Gervais76042 ROUEN CEDEXFrance","5 rue d'Herbouville"
"ECOLE PRIVEE NOTRE-DAME DU SACRE-COEUR","ec.prinquiau.nd-sacre-coeur@ec44.scolanet.org","ndscprinquiau@wanadoo.fr","02 40 56 66 39","Not found","2 rue de la Ramée44260 PRINQUIAUFrance","Not found"
"JARDIN D'ENFANTS ARLETTE MAZIGH  ECOLE YAGUEL YAACOV","ecole@yaguelyaacov.org","Not found","01 46 56 25 26","Not found","90 rue Gabriel Péri92120 MONTROUGEFrance","Not found"
"ECOLE ET COLLEGE PRIVES NOTRE-DAME","ec.notre.dame.monbahus@ac-bordeaux.fr","Not found","05 53 01 62 10","Not found","Grande Rue47290 MONBAHUSFrance","Not found"
"ECOLE PRIVEE SAINT-JEAN-BAPTISTE DE LA SALLE","jbaptisteleportel@wanadoo.fr","Not found","03 21 31 80 89","Not found","1 rue Gournay Hédouin62480 LE PORTELFrance","Not found"
"ECOLE ET COLLEGE PRIVES DU SACRE-COEUR","college.sacre-coeur.vannes@dial.oleane.com","Not found","02 97 63 23 51","Not found","Collège : 13 rue Amiral Defforges56000 VANNESFrance","Ecole : Rue des Vénètes"
"ECOLE SAINTE BERNADETTE  ET COLLEGE PRIVES JEAN XXIII","Not found","Not found","05 61 67 92 29","Not found","7 avenue de Foix09100 PAMIERSFrance","Not found"
"ECOLE ET COLLEGE PRIVES   JEANNE D'ARC","courriersitecja@wanadoo.fr","Not found","04 73 80 09 44","04 73 80 06 12","11 rue des Docteurs Dumas63300 THIERSFrance","Collège : 64 bis rue de Lyon"
"ECOLE ET COLLEGE PRIVES LA SOURCE","college.source@wanadoo.fr","info@lasource.org","03 85 33 28 47","03 85 33 01 21 (école)","Le Château71260 LUGNYFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","eco22.stjo.broons@eco.ecbretagne.org","Not found","02 96 84 60 71","Not found","11 bis rue de la Madelaine22250 BROONSFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE VALBENOITE","direction.epv@valbenoite.fr","Not found","04 77 81 86 06","Not found","11 avenue de Rochetaillée42000 ST ETIENNEFrance","Not found"
"ECOLE PRIVEE SAINTE-MARGUERITE","ecoprhterivoire@free.fr","Not found","04 74 26 34 39","Not found","Route de Meys69610 HAUTE RIVOIREFrance","Not found"
"ECOLE ET COLLEGE PRIVE SAINT-JOSEPH","st-joseph.cantaous@wanadoo.fr","Not found","05 62 98 94 40","05 62 98 97 31","1 rue du Pic du Midi65150 CANTAOUSFrance","Maternelle et CPSite de Tuzaguet : 6 rue Capère"
"ECOLE PRIVEE MONTAUD","ecoleprivee_montaud@laposte.net","Not found","04 77 74 65 08","04 77 93 27 95 (maternelle)","7 boulevard Albert 1er42000 ST ETIENNEFrance","Not found"
"ECOLE PRIVEE DES TILLEULS","ec.st-aubin-chateau.priv.mixte@ec44.scolanet.org","ecole.saintaubin@wanadoo.fr","02 40 28 44 60","Not found","9 rue de la Gaudinais44110 ST AUBIN DES CHATEAUXFrance","Not found"
"ENSEMBLE SCOLAIRE SAINT-JULIEN  ECOLE ET COLLEGE PRIVES","college.saint.julien@wanadoo.fr","Not found","02 54 85 03 56","Not found","9 rue Saint-Laurent41800 MONTOIRE SUR LE LOIRFrance","Not found"
"ECOLE ET COLLEGE PRIVES DE LA SALLE","Not found","Not found","05 61 86 00 11","Not found","20 rue des Frères31820 PIBRACFrance","Not found"
"ECOLE ET COLLEGE PRIVES DU SACRE-COEUR","college.sacre-coeur.vannes@dial.oleane.com","Not found","02 97 63 23 51","Not found","Collège : 13 rue Amiral Defforges56000 VANNESFrance","Ecole : Rue des Vénètes"
"ECOLE PRIVEE SAINT-JOSEPH","ec.pontchateau.st-joseph@ec44.scolanet.org","Not found","02 40 01 63 26","Not found","8 rue Saint-Colomban44160 PONTCHATEAUFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ec.sj.saint-front@wanadoo.fr","ec.stjo.fro@ec43.org","04 71 56 32 02","Not found","Le Bourg43550 ST FRONTFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS DE GONZAGUE","ce.421781h @ac-lyon.fr","Not found","04 77 68 45 35","Not found","Bellevue42120 PERREUXFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ce.0421383a@ac-lyon.fr","Not found","04 77 62 23 21","Not found","Le Bourg42260 ST MARTIN LA SAUVETEFrance","Not found"
"ECOLE PRIVEE LA FARANDOLE","farandole48@yahoo.fr","Not found","04 66 49 26 04","Not found","Le Village48000 CHASTEL NOUVELFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","Not found","ec.murserigne.stpierre@ec49.org","02 41 57 71 08","Not found","1 rue Pierre Levesque49610 MURS ERIGNESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME   DU SACRE-COEUR","sacrecoeur.labarre@wanadoo.fr","Not found","02 51 68 59 65","Not found","11 route du Marais85550 LA BARRE DE MONTSFrance","Not found"
"ECOLE PRIVEE IMMACULEE-CONCEPTION","ic.cambrai@ddec59c.org","Not found","03 27 83 61 93","Not found","9 rue Paul Bert59400 CAMBRAIFrance","Not found"
"ECOLE PRIVEE COEUR IMMACULE DE MARIE","Not found","Not found","02 54 46 11 62","Not found","5 place du 11 Novembre - 8 Mai41190 HERBAULTFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","Not found","Not found","05 59 29 29 49","Not found","Allée E.Rostand Karrika64250 CAMBO LES BAINSFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE DU ROULE","stemarieroule@9business.fr","Not found","02 33 43 21 01","Not found","221 avenue de Paris50100 CHERBOURGFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL","ec.grigonnais.st-michel@ec44.scolanet.org","ecolesaintmichel@free.fr","02 40 51 37 61","Not found","54 route de l'Océan44170 LA GRIGONNAISFrance","Not found"
"ECOLE PRIVEE SAINT-LEGER","ec.marsac.st-leger@ec44.scolanet.org","stleger.marsac@wanadoo.fr","02 40 87 58 88","Not found","13 rue Saint-Léger44170 MARSAC SUR DONFrance","Not found"
"ECOLE MATERNELLE PRIVEE NOTRE-DAME","matnd.briouze@orange.fr","Not found","02 33 66 07 55","Not found","1 rue de la Ferté Macé61220 BRIOUZEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DES FLOTS","Not found","n-d-f@wanadoo.fr","02 51 95 10 51","Not found","9 rue des Libellules85340 OLONNE SUR MERFrance","Not found"
"ECOLE PRIVEE","ecolepriveegosne@wanadoo.fr","Not found","02 99 66 31 82","Not found","7 rue de la Lande d'Ouée35140 GOSNEFrance","Not found"
"ECOLE PRIVEE","eco35.privee.parce@ecbretagne.org","Not found","02 99 97 61 97","Not found","1 rue de Kortrnbert35210 PARCEFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH - SAINT JACQUES","ecsalstj@edres74.net","Not found","04 50 58 06 03","Not found","147 rue Saint-Joseph74700 SALLANCHESFrance","Site Saint-Jacques 65 Place Saint-Jacques 74700 SALLANCHES"
"ECOLE PRIVEE MONTJOIE","ecole.montjoie@free.fr","Not found","02 99 81 95 06","02 99 81 25 09","81 rue de Riancourt35400 ST MALOFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME DE LOURDES","Not found","Not found","03 20 94 33 88","03 20 94 62 43","16 rue Montaigne (Mat. - CE1)59200 TOURCOINGFrance","40 rue des Maraîchers (CE2 - CM2)"
"ECOLE PRIVEE NOTRE-DAME DE BON PORT","ec.nantes.nd-bon-port@ec44.scolanet.org","Not found","02 40 69 33 27","Not found","2 bis rue Dobré44100 NANTESFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","ecolenotredame-quintin@orange.fr","eco22.nd.quintin@eco.ecbretagne.org","02 96 74 93 79","Not found","3 rue du Bourg-Jugné - BP 11822800 QUINTINFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","ecole.sainte-marie.79800@laposte.net","Not found","05 49 05 02 51","Not found","11 place du Couvent79800 LA MOTHE ST HERAYFrance","Not found"
"COURS PRIVE LA CLARTE DIEU","Not found","Not found","04 68 24 72 23","Not found","St-Dominique du Cammazou11270 FANJEAUXFrance","Not found"
"ECOLE PRIVEE ARMENIENNE  MARKARIAN PAPAZIAN","ecole-markarian@wanadoo.fr","Not found","04 78 62 28 85","Not found","42 rue d'Arménie69003 LYONFrance","Not found"
"COURS DU COLLEL","Not found","Not found","04 91 75 28 64","Not found","43 chemin du Vallon de Toulouse13010 MARSEILLEFrance","Not found"
"ECOLE PRIVEE SAINT-LOUIS","saint.louis.ecole@wanadoo.fr","Not found","01 34 46 03 23","Not found","63 boulevard des Chasseurs95800 COURDIMANCHEFrance","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-ANNE","Not found","Not found","03 88 31 97 50","Not found","128 route du Polygone67100 STRASBOURGFrance","Not found"
"ECOLE PRIVEE SAINT-PAUL","ecolesaintpaul@wanadoo.fr","Not found","03 44 45 10 50","Not found","2 rue l'Abbé du Bos - BP 4040860004 BEAUVAIS CEDEXFrance","Not found"
"ECOLE PRIVEE SAINT-SAUVEUR","ecole-saint.sauveur@wanadoo.fr","Not found","02 37 47 22 20","Not found","15 rue de la Vicomté28800 BONNEVALFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","ecolepriveeloire@orange.fr","Not found","04 78 73 20 84","Not found","20 rue du Haut69700 LOIRE SUR RHONEFrance","Not found"
"ECOLE ELEMENTAIRE PRIVEE","Not found","Not found","05 65 59 83 43","Not found","2 rue des Ecoles12520 AGUESSACFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","ecolethorigny@wanadoo.fr","Not found","02 51 07 28 83","Not found","15 rue des Sables85480 THORIGNYFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES   SAINT-DOMINIQUE","secretariats@ecole-saintdominique.org","Not found","01 39 58 88 40","Not found","18-20 avenue Charles de Gaulle78230 LE PECQFrance","Not found"
"ECOLE PRIVEE SAINT-PIERRE","mahalon@wanadoo.fr","Not found","02 98 74 51 49","Not found","Le Bourg29790 MAHALONFrance","Not found"
"ECOLE PRIVEE SACRE-COEUR","Not found","Not found","02 98 48 30 64","Not found","Rue Gorrequear29217 PLOUGONVELINFrance","Not found"
"ECOLE ET COLLEGE PRIVES  NOTRE-DAME DE ROSCUDON","primaire.roscudon@wanadoo.fr","Not found","02 98 70 58 32","02 98 70 42 25","39 rue de la Liberté29122 PONT CROIXFrance","Collège :"
"ECOLE PRIVEE SAINT-MICHEL","eco22.st-michel.st-brieuc@eco.ecbretagne.org","Not found","02 96 33 39 61","02 96 52 08 40","Primaire Sacré-Coeur :16 rue Saint-Benoît22000 ST BRIEUCFrance","Maternelle Sainte-Anne : 33 boulevard Gambetta"
"ECOLE PRIVEE DU SACRE-COEUR","direction@ecole-sacrecoeur.eu","Not found","05 53 91 40 58","Not found","12 avenue du Périgord24490 LA ROCHE CHALAISFrance","Not found"
"ECOLE PRIVEE FRANÇOIS TANGUY","Not found","Not found","02 97 37 31 35","Not found","Rue Joseph Hénaff56100 LORIENTFrance","Not found"
"ECOLE PRIVEE SAINT-SAUVEUR  NOTRE-DAME DE BONNE NOUVELLE","ecole.saint-sauveur@wanadoo.fr","Not found","01 45 08 07 73","Not found","14 rue des Petits Carreaux75002 PARISFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE-MADELEINE","ecole.mariemadeleine@wanadoo.fr","Not found","04 94 78 01 34","Not found","Quartier Prugnon83470 ST MAXIMIN LA STE BAUMEFrance","Not found"
"ECOLE, COLLEGE, LYCEE PRIVES  DU BON SAUVEUR","secretariatcollege@bs78.net","Not found","01 30 15 92 92","Not found","6 rue Henri Cloppet78110 LE VESINETFrance","Not found"
"ECOLE PRIVEE SAINTE-EULALIE","ec-guipr@inforoutes-ardeche.fr","Not found","04 75 40 22 63","Not found","32 place Sainte-Eulalie07500 GUILHERAND GRANGESFrance","Not found"
"ECOLE PRIVEE SAINTE-MARTHE","ecole.stemarthe@wanadoo.fr","Not found","04 75 60 64 42","Not found","58 Grande Rue26800 ETOILE SUR RHONEFrance","Not found"
"INSTITUTION SAINT-JOSEPH CARNOLES  ECOLE PRIVEE","ecole.stjo.carnoles@wanadoo.fr","Not found","04 93 35 85 68","Not found","10 avenue Victor Hugo06190 ROQUEBRUNE CAP MARTINFrance","Not found"
"ECOLE PRIVEE SAINTE AGNES","Not found","Not found","04 76 98 17 32","Not found","7 rue de Stalingrad38800 LE PONT DE CLAIXFrance","Not found"
"ECOLE PRIVEE SAINTE-JEANNE D'ARC","ecolejeannedarc4@wanadoo.fr","Not found","04 92 75 00 04","Not found","7 avenue Saint-Promasse04300 FORCALQUIERFrance","Not found"
"ECOLE PRIVEE JEANNE D'ARC","Not found","Not found","05 63 41 87 35","Not found","5 place de l'Eglise81370 ST SULPICEFrance","Not found"
"ECOLE PRIVEE PUYSEGUR LA FITE","Not found","Not found","05 63 33 72 42","Not found","4 place saint Michel - BP 2681800 RABASTENSFrance","Not found"
"ECOLE, COLLEGE ET LYCEE PRIVES  JEAN-BAPTISTE DE LA SALLE","accueil@jbsrouen.org","Not found","02 35 71 68 43","Not found","84 rue Saint-Gervais76042 ROUEN CEDEXFrance","5 rue d'Herbouville"
"ECOLE, COLLEGE ET LYCEE PRIVES  SAINT-JEAN ET LA CROIX","secretariat@st-jean02.org","ecole@st-jean02.org","03 23 67 06 72","03 23 62 34 17","Ecole : 49 rue du Gouvernement02100 ST QUENTINFrance","Secondaire : 25 rue Antoine Lécuyer"
"ECOLE, COLLEGE, LYCEE ET LT PRIVES  SAINT-JOSEPH - LA MADELEINE","contact@stjomadeleine.org","saintjoseph-primaire@wanadoo.fr","04 96 12 13 60","Not found","172 bis boulevard de la Libération13248 MARSEILLE CEDEX 04France","Not found"
"ECOLE ET COLLEGE PRIVES SAINTE-MARIE","stemarie13@wanadoo.fr","Not found","04 42 88 89 90","04 42 09 35 85 (école)","La Plaine Notre-Dame13700 MARIGNANEFrance","Not found"
"ECOLE PRIVEE NOTRE-DAME","Ecolenotredame.Ambillou@wanadoo.fr","ec.ambillou.notredame@ec49.org","02 41 59 32 75","Not found","6 route de Sauné49700 AMBILLOU CHATEAUFrance","Not found"
"ECOLE PRIVEE SAINT-NICOLAS","st-nicolas.ecole@wanadoo.fr","ec.laboissiere.stnicolas@ec49.org","02 41 70 51 69","Not found","8 rue de la Boucle d'or49110 LA BOISSIERE SUR EVREFrance","Not found"
"ECOLE PRIVEE GRAIN DE SOLEIL","ec.challain.graindesoleil@ec49.org","Not found","02 41 94 15 69","Not found","Ruelle de l'Ecole49440 CHALLAIN LA POTHERIEFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ec.ancenis.ste-anne@ec44.scolanet.org","ste.anne.ancenis@wanadoo.fr","02 40 83 12 14","Not found","76 boulevard Ottman44150 ANCENISFrance","Not found"
"ECOLE PRIVEE SAINTE-GERMAINE","ecolesaintegermaine@wanadoo.fr","Not found","04 68 31 02 00","Not found","12 rue Maurice Lacroux11300 LIMOUXFrance","Not found"
"ECOLE PRIVEE SAINTE-MARIE","sainte.marie.corbeil@wanadoo.fr","Not found","01 60 89 06 06","Not found","43 rue Champlouis91100 CORBEIL ESSONNESFrance","Not found"
"ECOLE PRIVEE SAINT-MICHEL","ecopriv.poiteviniere@wanadoo.fr","ec.lapoiteviniere.stmichel@ec49.org","02 41 70 03 75","Not found","17 bis rue d'Anjou49510 LA POITEVINIEREFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","04 73 60 51 50","Not found","3 rue des Caves63830 NOHANENTFrance","Not found"
"ECOLE PRIVEE SAINT-JOSEPH","Not found","Not found","05 49 81 02 66","Not found","4 rue du Stade79140 COMBRANDFrance","Not found"
"ECOLE PRIVEE ST-JOSEPH","stjoboucieu@wanadoo.fr","Not found","04 75 06 75 24","Not found","Quartier Notre-Dame07270 BOUCIEU LE ROIFrance","Not found"
"ECOLE PRIVEE SAINTE-ANNE","ecole.sainte.anne@hotmail.fr","Not found","01 75 07 26 87","Not found","11 rue de la Garde07300 ST JEAN DE MUZOLSFrance","Not found"
